"","year","unitid","inst_name","address","state_abbr","zip","phone_number","city","county_name","offering_highest_level","region","inst_control","institution_level","sector","fips","chief_admin_name","chief_admin_title","hbcu","primarily_postsecondary","hospital","medical_degree","tribal_college","ein","urban_centric_locale","opeid","offering_highest_degree","currently_active_ipeds","date_closed","duns","title_iv_indicator","offering_undergrad","offering_grad","inst_status","newid","year_deleted","url_school","degree_granting","open_public","postsec_public_active","postsec_public_active_title_iv","inst_system_flag","inst_system_name","reporting_method","inst_category","land_grant","inst_size","inst_alias","url_fin_aid","url_application","cbsa","cbsa_type","csa","necta","comparison_group","longitude","latitude","county_fips","congress_district_id","cc_basic_2010","cc_instruc_undergrad_2010","cc_instruc_grad_2010","cc_undergrad_2010","cc_enroll_2010","cc_size_setting_2010","cc_basic_2000","url_netprice","comparison_group_custom","url_veterans","url_athletes","cc_basic_2015","cc_instruc_undergrad_2015","cc_instruc_grad_2015","cc_undergrad_2015","cc_enroll_2015","cc_basic_2018","cc_instruc_undergrad_2018","cc_instruc_grad_2018","cc_undergrad_2018","cc_enroll_2018","cc_size_setting_2018","cc_basic_2021","cc_instruc_undergrad_2021","cc_instruc_grad_2021","cc_undergrad_2021","cc_enroll_2021","cc_size_setting_2021","cc_size_setting_2015","url_disability_services"
"287",2021,114114,"Emperor's College of Traditional Oriental Medicine","1807 Wilshire Blvd, Ste #200","CA","90403","3104538300","Santa Monica","Los Angeles County",9,8,3,4,3,6,"Yun Kim","Chief Executive Officer",0,1,0,0,0,"953891101",13,"02609000",13,1,"-2","131255911",1,0,1,"1",-2,-2,"www.emperors.edu/",1,1,1,1,0,"-2",1,1,2,1,"Emperor's College","www.emperors.edu/masters-program/financial-aid/"," ",31080,1,348,-2,160,-118.485119,34.030438,6037,633,26,-1,-1,-1,-1,-1,53," ",2," "," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,0,3,0,7,18,-1,"www.emperors.edu/masters-program/student-life/disability-services/"
"288",2021,114123,"Empire College","3035 Cleveland Ave","CA","95403-2126","7075464000","Santa Rosa","Sonoma County",9,8,3,4,3,6,"Roy O. Hurd","President",0,1,0,0,0,"941509667",12,"00903200",13,1,"-2","071860704",1,0,1,"1",-2,-2,"https://www.empcol.edu/",1,1,1,1,0,"-2",1,1,2,1," ","https://law.empcol.edu/financial-aid/","https://law.empcol.edu/admissions/",42220,1,488,-2,128,-122.729337,38.468052,6097,605,10,-1,-1,-1,-1,-1,40,"https://empcol.edu/files/empire/GE2017/NetPriceCalculator/npcalc.htm",2," "," ",7,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,23,5,3,3,5,9,-1,"www.empcol.edu/"
"289",2021,114266,"Evergreen Valley College","3095 Yerba Buena Rd","CA","95135-1598","4082747900","San Jose","Santa Clara County",3,8,1,2,4,6,"Tammeil Gilkerson","President",0,1,-2,0,0,"770100756",11,"01245200",40,1,"-2","010920361",1,1,0,"1",-2,-2,"www.evc.edu/",1,1,1,1,1,"California Community College System",1,4,2,3," ","www.evc.edu/current-students/financial-aid-and-scholarships","www.evc.edu/future-students/apply-now",41940,1,488,-2,64,-121.76561,37.30167,6085,619,7,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/471/npcalc.htm",1," "," ",1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,2,1,0,1,1,3,-1,"www.evc.edu/current-students/support-programs/dsp-s"
"290",2021,114354,"FIDM-Fashion Institute of Design & Merchandising-Los Angeles","919 S Grand Ave","CA","90015-1421","2136241200","Los Angeles","Los Angeles County",7,8,3,4,3,6,"Tonian Hohberg","President",0,1,0,0,0,"952700597",11,"01111200",20,1,"-2","066688557",1,1,1,"1",-2,-2,"www.fidm.edu/",1,1,1,1,1,"The Fashion Institute of Design and Merchandising",1,3,2,2,"FIDM LA","fidm.edu/en/admissions/financial+aid/","fidm.edu/en/admissions/how+to+apply/",31080,1,348,-2,197,-118.25993,34.044209,6037,634,30,-1,-1,-1,-1,-1,40,"https://npc.collegeboard.org/student/app/fidm",1,"fidm.edu/en/admissions/military+friendly+school/"," ",30,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,23,5,2,15,3,9,-1,"https://fidm.edu/en/about/policies+disclosures/student+policies"
"291",2021,114390,"FIDM-Fashion Institute of Design & Merchandising-San Francisco","55 Stockton St","CA","94108-5805","4156755200","San Francisco","San Francisco County",5,8,3,4,3,6,"Tonian Hohberg","President",0,1,-2,0,0,"952700597",11,"01111202",30,1,"06/20/2021","066688557",7,1,0,"7",-2,2021,"www.fidm.edu/",1,1,1,1,1,"The Fashion Institute of Design and Merchandising",1,3,2,1,"FIDM-SF","fidm.edu/en/admissions/financial+aid/","https://fidmapplication.force.com/TX_SiteLogin",41860,1,488,-2,-2,-122.406651,37.786353,6075,612,10,-1,-1,-1,-1,-1,-2,"https://npc.collegeboard.org/student/app/fidm",-2,"fidm.edu/en/admissions/military+friendly+school/"," ",29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,23,5,0,15,2,6,-1,"https://fidm.edu/en/about/policies+disclosures/student+policies"
"292",2021,114433,"Feather River Community College District","570 Golden Eagle Ave","CA","95971-9124","5302830202","Quincy","Plumas County",5,8,1,4,1,6,"Dr. Kevin Trutna","Superintendent/President",0,1,0,0,0,"800329969",41,"00859700",30,1,"-2","360643233",1,1,0,"1",-2,-2,"www.frc.edu/",1,1,1,1,0,"-2",1,3,2,2,"Feather River College","www.frc.edu/financialaid/","https://banner.frc.edu/pls/PROD/bwskalog.P_DispLoginNon",-2,-2,-2,-2,191,-120.973067,39.953101,6063,601,2,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/121/npcalc.htm",2," "," ",3,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,14,5,0,5,2,6,-1,"www.frc.edu/dsps/index"
"293",2021,114460,"Federico Beauty Institute","1515 Sports Drive    Ste 100","CA","95834","9169294242","Sacramento","Sacramento County",2,8,3,1,9,6,"Jeremy Federico","President",0,1,-2,0,0,"680084285",21,"00725300",0,1,"-2","071550727",1,1,0,"1",-2,-2,"federico.edu/",0,1,1,1,0,"-2",2,6,2,1," "," "," ",40900,1,472,-2,17,-121.497761,38.64883,6067,603,-2,-1,-1,-1,-1,-1,-2,"www.federico.edu/disclosures",2,"federico.edu/department-of-veterans-affairs/"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"federico.edu/"
"294",2021,114549,"Fielding Graduate University","2020 De La Vina St","CA","93105-3538","8056871099","Santa Barbara","Santa Barbara County",9,8,2,4,2,6,"Katrina Rogers","President",0,1,0,0,0,"952882724",13,"02096100",12,1,"-2","084345719",1,0,1,"1",-2,-2,"www.fielding.edu/",1,1,1,1,0,"-2",1,1,2,2,"Fielding|Fielding Institute|Fielding Graduate Institute","www.fielding.edu/how-to-apply/tuition-financial-aid/","https://fieldingportal.force.com/ERx_Forms__Portal_login",42200,1,-2,-2,104,-119.717161,34.42941,6083,624,17,-1,-1,-1,-1,-1,59,"www.fielding.edu/how-to-apply/tuition-financial-aid/",1," "," ",17,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,0,18,0,7,18,-1,"www.fielding.edu/our-learning-environments/student-services/disability-services/"
"295",2021,114585,"Five Branches University","200 7th Avenue","CA","95062","8314769424","Santa Cruz","Santa Cruz County",9,8,3,4,3,6,"Ron Zaidman","CEO/President",0,1,0,0,0,"455273465",22,"03131300",13,1,"-2","181683582",1,0,1,"1",-2,-2,"www.fivebranches.edu/",1,1,1,1,0,"-2",1,1,2,1," ","www.fivebranches.edu/masters-in-tcm/financial-aid/724","www.fivebranches.edu/masters-in-tcm/admissions-masters/41",42100,1,488,-2,159,-121.998245,36.964348,6087,620,26,-1,-1,-1,-1,-1,53,"www.fivebranches.edu/",2," "," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,0,3,0,7,18,-1,"www.fivebranches.edu/student-life/student-services/107"
"296",2021,114637,"Redondo Beach Beauty College","23800 Hawthorne Blvd # 200","CA","90505","3103707464","Torrance","Los Angeles County",2,8,3,1,9,6,"VY CONG PHAM","EXECUTIVE DIRECTOR",0,1,-2,0,0,"900803435",12,"00720900",0,1,"-2","039702535",1,1,0,"1",-2,-2,"rbbeautycollege.com/",0,1,1,1,0,"-2",2,6,2,1," ","rbbeautycollege.com/","rbbeautycollege.com/",31080,1,348,-2,43,-118.35009,33.809096,6037,643,-2,-1,-1,-1,-1,-1,-2,"https://login.homesteadschools.com/rbbcalc/",2,"rbbeautycollege.com/","rbbeautycollege.com/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"rbbeautycollege.com/"
"297",2021,114716,"Foothill College","12345 El Monte Rd","CA","94022","6509497777","Los Altos Hills","Santa Clara County",5,8,1,4,1,6,"Bernadine Chuck Fong","Acting President",0,1,0,0,0,"941597718",21,"00119900",30,1,"-2"," ",1,1,0,"1",-2,-2,"https://foothill.edu/",1,1,1,1,1,"California Community College System",1,3,2,4," ","https://foothill.edu/financialaid/","foothill.edu/reg/admission/apply.html",41940,1,488,-2,188,-122.127964,37.361655,6085,618,5,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/422/npcalc.htm",1,"https://foothill.edu/veterans/"," ",3,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,14,5,0,5,2,12,-1,"https://foothill.edu/drc/"
"298",2021,114734,"Franciscan School of Theology","5998 Alcala Park","CA","92110","6195745800","San Diego","San Diego County",8,8,2,4,2,6,"Fr. Garrett Galvin","President",0,1,0,0,0,"941745605",11,"01179200",20,1,"-2","070156526",1,0,1,"1",-2,-2,"www.fst.edu/",1,1,1,1,0,"-2",1,1,2,1,"FST","www.fst.edu/admissions-aid/financial-aid/","www.fst.edu/application-form/",41740,1,-2,-2,148,-117.192073,32.770816,6073,652,24,-1,-1,-1,-1,-1,51,"www.fst.edu/admissions-aid/tuition-fees/",2,"https://www.fst.edu/admissions-aid/military-students/"," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,0,3,0,7,18,-1,"www.fst.edu/wp-content/uploads/2022/01/Student-Handbook-2021-2022.pdf"
"299",2021,114761,"Fredrick and Charles Beauty College","831 F St","CA","95501","7074432733","Eureka","Humboldt County",2,8,3,1,9,6,"Jeanie Scott","Owner",0,1,-2,0,0,"942225644",33,"02230900",0,1,"-2","074640079",1,1,0,"1",-2,-2,"www.fandcbeauty.com/",0,1,1,1,0,"-2",2,6,2,1," ","www.fandcbeauty.com/"," ",21700,2,-2,-2,39,-124.164986,40.798885,6023,602,-2,-1,-1,-1,-1,-1,-2,"www.fandcbeauty.com/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.fandcbeauty.com/"
"300",2021,114789,"Fresno City College","1101 E. University Ave","CA","93741","5594428200","Fresno","Fresno County",4,8,1,2,4,6,"Dr. Carole Goldsmith","President",0,1,-2,0,0,"941574802",11,"00130700",40,1,"-2","120343819",1,1,0,"1",-2,-2,"www.fresnocitycollege.edu/",1,1,1,1,1,"California Community College System",1,4,2,5," ","www.fresnocitycollege.edu/admissions-aid/financial-aid-office/index.html","https://www.fresnocitycollege.edu/admissions-aid/apply.html",23420,1,260,-2,72,-119.796096,36.768164,6019,616,7,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/571/npcalc.htm",2,"www.fresnocitycollege.edu/student-services/veterans-resource-center/index.html"," ",4,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,1,1,5,-1,"www.fresnocitycollege.edu/student-services/disabled-students-program-and-services/index.html"
"301",2021,114813,"Fresno Pacific University","1717 S Chestnut Ave","CA","93702-4709","5594532000","Fresno","Fresno County",7,8,2,4,2,6,"Joseph Jones","President",0,1,0,0,0,"941021164",11,"00125300",20,1,"-2","071885362",1,1,1,"1",-2,-2,"www.fresno.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.fresno.edu/students/student-financial-services","apply.fresno.edu/",23420,1,260,-2,113,-119.735199,36.726831,6019,616,19,-1,-1,-1,-1,-1,21,"https://tcc.noellevitz.com/(S(2udqcz4v5juwacioemspbydx))/Fresno Pacific University/Freshman Students",1,"www.fresno.edu/students/registrars-office/veterans-services","www.fresno.edu/about/disclosure-documents",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,6,11,4,12,-1,"www.fresno.edu/students/academic-support/services-students-disabilities"
"302",2021,114831,"Foothill-De Anza Community College District","12345 El Monte Rd","CA","94022-4599","6509496106","Los Altos Hills","Santa Clara County",5,8,1,4,0,6,"Judy C. Miner","Chancellor",0,1,-2,-2,0,"941597718",21,"00902000",30,1,"-2","012990405",2,1,0,"1",-2,-2,"www.fhda.edu/",1,1,1,1,1,"California Community College System",-2,-2,2,-2," "," "," ",41940,1,488,-2,-2,-122.12796,37.361664,6085,618,-2,-1,-1,-1,-1,-1,-2,"https://misweb.cccco.edu/npc/421/npcalc.htm",-2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.deanza.edu/dsps/"
"303",2021,114840,"Fuller Theological Seminary","135 N Oakland Ave","CA","91182","6265845200","Pasadena","Los Angeles County",9,8,2,4,2,6,"Mark A. Labberton","President",0,1,0,0,0,"951699394",12,"00120000",11,1,"-2","009685660",1,0,1,"1",-2,-2,"www.fuller.edu/",1,1,1,1,0,"-2",1,1,2,2," ","fuller.edu/sfs/","fuller.edu/Admissions/Online-Application-for-Admission/",31080,1,348,-2,150,-118.140261,34.14778,6037,627,24,-1,-1,-1,-1,-1,51,"fuller.edu/paying-for-grad-school/",1,"fuller.edu/offices/sfs/va-benefits/"," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,0,18,0,7,18,-1,"fuller.edu/student-life-and-services/"
"304",2021,114859,"Fullerton College","321 E Chapman Avenue","CA","92832-2095","7149927000","Fullerton","Orange County",4,8,1,2,4,6,"Gilbert Contreras","Interim President",0,1,-2,0,0,"952394131",21,"00120100",40,1,"-2","120245972",1,1,0,"1",-2,-2,"www.fullcoll.edu/",1,1,1,1,1,"California Community College System",1,4,2,4," ","financialaid.fullcoll.edu/","admissions.fullcoll.edu/online-application/",31080,1,348,-2,60,-117.918255,33.875514,6059,639,5,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/862/npcalc.htm",2,"veterans.fullcoll.edu/"," ",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,5,-1,"dss.fullcoll.edu/"
"305",2021,114938,"Gavilan College","5055 Santa Teresa Blvd","CA","95020","4088484800","Gilroy","Santa Clara County",3,8,1,2,4,6,"Kathleen Rose","President/Superintendent",0,1,-2,0,0,"942278279",23,"00120200",40,1,"-2","076294941",1,1,0,"1",-2,-2,"https://www.gavilan.edu/",1,1,1,1,0,"-2",1,4,2,2," ","https://www.gavilan.edu/finaid/index.php","https://www.gavilan.edu/admit/apply.php",41940,1,488,-2,62,-121.569842,36.972627,6085,619,4,-1,-1,-1,-1,-1,40,"https://www.gavilan.edu/finaid/1819_cost_estimates.php",2,"https://www.gavilan.edu/finaid/veterans.php"," ",3,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,1,1,0,1,1,3,-1,"https://www.gavilan.edu/student/aec/index.php"
"306",2021,114947,"Gemological Institute of America-Carlsbad","5345 Armada Dr","CA","92008","7606034000","Carlsbad","San Diego County",1,8,2,1,8,6,"Susan M. Jacques","President and CEO",0,1,-2,0,0,"953797687",12,"02231900",0,1,"-2","048495378",1,1,0,"1",-2,-2,"www.gia.edu/gem-education",0,1,1,1,0,"-2",2,6,2,1,"GIA","www.gia.edu/gem-education","www.gia.edu/gem-education",41740,1,-2,-2,13,-117.318765,33.131313,6073,649,-2,-1,-1,-1,-1,-1,-2,"www.gia.edu/net-price-calculator",2,"www.gia.edu/gem-education-va-gi-bill-education-benefits"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.gia.edu/gem-education"
"307",2021,115001,"Glendale Community College","1500 N Verdugo Rd","CA","91208-2894","8182401000","Glendale","Los Angeles County",4,8,1,2,4,6,"David Viar","Superintendent President",0,1,-2,0,0,"952668744",12,"00120300",40,1,"-2","078819539",1,1,0,"1",-2,-2,"https://www.glendale.edu/",1,1,1,1,0,"-2",1,4,2,4,"GCC | Glendale College","https://www.glendale.edu/financial-aid-fees/financial-aid","https://www.glendale.edu/apply/new-or-returning-students",31080,1,348,-2,60,-118.227666,34.16745,6037,628,4,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/731/npcalc.htm",1,"https://www.glendale.edu/apply/veterans"," ",4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,1,1,0,2,1,4,-1,"https://www.glendale.edu/students/student-services/disabled-student-programs-services"
"308",2021,115010,"Glendale Career College","240 North Brand Boulevard Lower Level","CA","91203","8182431131201","Glendale","Los Angeles County",5,8,3,4,3,6,"Mitchell Fuerst","President/CEO",0,1,0,0,0,"951729727",12,"02338500",30,1,"-2","079249343",1,1,0,"1",-2,-2,"www.success.edu/",1,1,1,1,1,"North-West College",2,3,2,1," "," "," ",31080,1,348,-2,158,-118.254719,34.149771,6037,628,-2,-1,-1,-1,-1,-1,-2,"nw.edu/ecamp/npc-nwc/npcalc.htm",2," "," ",-2,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,2,-1,"glendalecareercollege.com/"
"309",2021,115083,"Golden Gate University","536 Mission Street","CA","94105-2968","4154427800","San Francisco","San Francisco County",9,8,2,4,2,6,"David Fike","President",0,1,0,0,0,"941585735",11,"00120500",11,1,"-2","054595731",1,1,1,"1",-2,-2,"www.ggu.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.ggu.edu/undergraduate/enrollment/financial-aid","www.ggu.edu/admissions_and_costs/admissions/apply",41860,1,488,-2,114,-122.398969,37.789374,6075,612,18,-1,-1,-1,-1,-1,55,"www.ggu.edu/undergraduate/enrollment/financial-aid/net-price-calculator",2,"www.ggu.edu/admissions/graduate/military-benefits/"," ",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,20,18,7,6,9,-1,"law.ggu.edu/student-success/student-support/disability-services/"
"310",2021,115126,"Golden West College","15744 Goldenwest St.","CA","92647-2710","7148927711","Huntington Beach","Orange County",3,8,1,2,4,6,"Tim McGrath","President",0,1,-2,0,0,"956002272",21,"00120600",40,1,"-2"," ",1,1,0,"1",-2,-2,"www.goldenwestcollege.edu/",1,1,1,1,1,"California Community College System",1,4,2,4," ","www.goldenwestcollege.edu/gwcfao/","https://www.opencccapply.net/uPortal/render.userLayoutRootNode.uP;jsessionid=F240D67DC5B513E57603C2FD523A2B5D",31080,1,348,-2,63,-118.002568,33.732531,6059,648,5,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/832/npcalc.htm",2,"www.goldenwestcollege.edu/vrc/"," ",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,1,0,1,1,4,-1,"www.goldenwestcollege.edu/dsps/"
"311",2021,115214,"Graduate Theological Union","2400 Ridge Rd","CA","94709","5106492400","Berkeley","Alameda County",9,8,2,4,2,6,"Uriah Kim","President",0,1,0,0,0,"941581707",12,"00120700",12,1,"-2","073937989",1,0,1,"1",-2,-2,"www.gtu.edu/",1,1,1,1,0,"-2",1,1,2,1,"GTU","www.gtu.edu/admissions/financial-aid","applyweb.com/apply/gtu/menu.html",41860,1,488,-2,150,-122.261847,37.87554,6001,613,24,-1,-1,-1,-1,-1,51,"www.gtu.edu/",1," "," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,0,13,0,7,18,-1,"www.gtu.edu/academics/registrar/handicapped-access"
"312",2021,115287,"Grossmont-Cuyamaca Community College District","8800 Grossmont College Dr","CA","92020-1799","6196447010","El Cajon","San Diego County",4,8,1,2,0,6,"Lynn Ceresino Neault","Chancellor",0,1,-2,-2,0,"956006652",21,"00700600",40,1,"-2","064468937",2,1,0,"1",-2,-2,"www.gcccd.edu/",1,1,1,1,1,"California Community College System",-2,-2,2,-2," "," "," ",41740,1,-2,-2,-2,-117.006277,32.815246,6073,653,-2,-1,-1,-1,-1,-1,-2," ",-2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1," "
"313",2021,115296,"Grossmont College","8800 Grossmont College Dr","CA","92020-1799","6196447000","El Cajon","San Diego County",4,8,1,2,4,6,"Denise Whisenhunt","President",0,1,-2,0,0,"956006652",21,"00120800",40,1,"-2","064468937",1,1,0,"1",-2,-2,"https://www.grossmont.edu/",1,1,1,1,1,"California Community College System",1,4,2,4," ","https://www.grossmont.edu/financial-aid/index.php","https://www.grossmont.edu/admissions/how-to-apply/index.php",41740,1,-2,-2,60,-117.006277,32.815246,6073,653,5,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/022/npcalc.htm",2,"https://www.grossmont.edu/student-support/veterans-services/index.php"," ",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,4,-1,"https://www.grossmont.edu/student-support/accessibility-resource-center/index.php"
"314",2021,115357,"Salon Success Academy-Riverside","6780 Indiana Ave. Ste #200","CA","92506","9099824200","Riverside","Riverside County",2,8,3,1,9,6,"Robert P Gross","President",0,1,-2,0,0,"953356542",11,"02211000",0,1,"-2","093240646",1,1,0,"1",-2,-2,"www.salonsuccessacademy.com/",0,1,1,1,1,"R & M Beauty",2,6,2,1," ","www.salonsuccessacademy.com/","www.salonsuccessacademy.com/",40140,1,348,-2,25,-117.391024,33.943149,6065,641,-2,-1,-1,-1,-1,-1,-2,"www.salonsuccessacademy.com/wp-content/uploads/2021/09/Riverside.html",2,"www.salonsuccessacademy.com/","www.salonsuccessacademy.com/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.salonsuccessacademy.com/"
"315",2021,115393,"Hartnell College","411 Central Avenue","CA","93901","8317556700","Salinas","Monterey County",3,8,1,2,4,6,"Dr. Steve Crow","Interim Superintendent President",0,1,-2,0,0,"770086025",12,"00120900",40,1,"-2","087016606",1,1,0,"1",-2,-2,"www.hartnell.edu/",1,1,1,1,0,"-2",1,4,2,3," ","www.hartnell.edu/financial_aid/","www.hartnell.edu/application-admission-0",41500,1,-2,-2,61,-121.666054,36.675091,6053,620,3,-1,-1,-1,-1,-1,40,"https://misweb.cccco.edu/npc/451/npcalc.htm",1," "," ",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,4,-1,"www.hartnell.edu/department-supportive-programs-services-dsps"
"316",2021,115409,"Harvey Mudd College","301 Platt Blvd.","CA","91711","9096218000","Claremont","Los Angeles County",5,8,2,4,2,6,"Maria Klawe","President",0,1,0,0,0,"951911219",21,"00117100",30,1,"-2","066691130",1,1,0,"1",-2,-2,"https://www.hmc.edu/",1,1,1,1,0,"-2",1,2,2,1,"Mudd, HMC","https://www.hmc.edu/admission.html","https://www.hmc.edu/admission/apply/",31080,1,348,-2,134,-117.709837,34.106515,6037,627,21,-1,-1,-1,-1,-1,31,"https://npc.collegeboard.org/student/app/hmc",1," "," ",21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,21,9,0,14,2,8,-1,"https://www.hmc.edu/student-life/disability-resources/"
"317",2021,115658,"Hilltop Beauty School","6317 Mission St","CA","94014","6509924949","Daly City","San Mateo County",2,8,3,1,9,6,"Tina M Perry","Owner",0,1,-2,0,0,"941584914",21,"02285100",0,1,"-2","086610870",1,1,0,"1",-2,-2,"www.hilltopbeautyschool.com/",0,1,1,1,0,"-2",2,6,2,1," ","www.hilltopbeautyschool.com/tutionfinancial-aid/","www.hilltopbeautyschool.com/",41860,1,488,-2,26,-122.461467,37.705502,6081,614,-2,-1,-1,-1,-1,-1,-2,"www.hilltopbeautyschool.com/cosmetology-gedt/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.hilltopbeautyschool.com/"
"318",2021,115728,"Holy Names University","3500 Mountain Blvd","CA","94619-1699","5104361000","Oakland","Alameda County",8,8,2,4,2,6,"Michael Groener","President",0,1,0,0,0,"941358307",11,"00118300",20,1,"-2","079079893",1,1,1,"1",-2,-2,"www.hnu.edu/",1,1,1,1,0,"-2",1,2,2,2,"Holy Names College","www.hnu.edu/financial-aid","https://community.hnu.edu/SSLPage.aspx?pid=319",41860,1,488,-2,127,-122.187804,37.802276,6001,613,19,-1,-1,-1,-1,-1,21,"https://hnu.edu/admissions-aid/financial-aid/net-price-calculator/",1,"https://hnu.edu/admissions-aid/veteran-students/","https://www.hnu.edu/institutional-research",19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,20,10,6,11,4,8,-1,"https://hnu.edu/life-at-hnu-2/disability-support-services/"
"319",2021,115746,"Pacifica Graduate Institute","249 Lambert Rd","CA","93013","8059693626101","Carpinteria","Santa Barbara County",9,8,3,4,3,6,"Joseph Cambray","President",0,1,0,0,0,"770119973",41,"03126800",12,1,"-2","607124690",1,0,1,"1",-2,-2,"www.pacifica.edu/",1,1,1,1,0,"-2",1,1,2,1," "," "," ",42200,1,-2,-2,159,-119.580414,34.420881,6083,624,17,-1,-1,-1,-1,-1,59,"www.pacifica.edu/",2," "," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,0,18,0,7,18,-1,"www.pacifica.edu/"
"320",2021,115755,"California State Polytechnic University-Humboldt","1 Harpst Street","CA","95521-8299","7078263011","Arcata","Humboldt County",7,8,1,4,1,6,"Tom Jackson","President",0,1,0,0,0,"946001347",33,"00114900",20,1,"-2","627928856",1,1,1,"1",-2,-2,"www.humboldt.edu/",1,1,1,1,1,"California State University",1,2,2,3," ","finaid.humboldt.edu/","https://www2.calstate.edu/apply",21700,2,-2,-2,109,-124.078293,40.877481,6023,602,19,-1,-1,-1,-1,-1,21,"https://finaid.humboldt.edu/sites/default/files/calculator/",1,"veterans.humboldt.edu/","www.humboldt.edu/anstud/humis/sgret-FAAFSAT.html",19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,18,13,4,11,3,13,-1,"disability.humboldt.edu/"
"321",2021,115773,"Humphreys University-Stockton and Modesto Campuses","6650 Inglewood Ave","CA","95207-3896","2094780800","Stockton","San Joaquin County",9,8,2,4,2,6,"Robert G. Humphreys, Jr.","President",0,1,0,0,0,"941196198",11,"00121200",13,1,"-2","037862273",1,1,1,"1",-2,-2,"www.humphreys.edu/",1,1,1,1,0,"-2",1,2,2,1," ","https://www.humphreys.edu/admissions-aid/financial-aid/","https://www.humphreys.edu/apply-now/",44700,1,488,-2,127,-121.316918,38.011489,6077,609,22,-1,-1,-1,-1,-1,33,"www.humphreys.edu/admissions-aid/financial-aid/net-price-calculator/",2,"https://www.humphreys.edu/admissions-aid/military-veteran-students/"," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,20,19,6,5,5,6,-1,"www.humphreys.edu/consumer-information/"
